Invoice_ID,Branch,City,Customer_Type,Gender,Product_Category,Unit_Price,Quantity,Discount,Rating,Discount_Amount,Net_Sales,Tax_7_25_percent,Total_Sales
INV200238,West-3,Oakland,Normal,Female,Food,113.26,12,0.1,5.6,135.91,1223.21,88.68,1311.89
INV200239,West-3,Los Angeles,Normal,Male,Cosmetics,197.74,19,0.08,2.0,300.56,3456.5,250.6,3707.1
INV200240,West-1,San Jose,Member,Male,Electronics,34.32,12,0.11,3.0,45.3,366.54,26.57,393.11
INV200241,West-1,San Jose,Member,Female,Clothing,570.51,12,0.28,10.0,1916.91,4929.21,357.37,5286.58
INV200242,West-3,Sacramento,Member,Female,Cosmetics,350.78,9,0.15,8.3,473.55,2683.47,194.55,2878.02
INV200243,West-2,Irvine,Normal,Female,Home Appliances,489.79,10,0.11,4.1,538.77,4359.13,316.04,4675.17
INV200244,West-1,Fresno,Normal,Female,Cosmetics,256.76,17,0.15,5.9,654.74,3710.18,268.99,3979.17
INV200245,West-3,San Jose,Normal,Female,Cosmetics,542.47,18,0.01,4.7,97.64,9666.82,700.84,10367.66
INV200246,West-3,San Francisco,Member,Female,Cosmetics,292.57,16,0.31,1.3,1451.15,3229.97,234.17,3464.14
INV200247,West-3,Fresno,Member,Female,Cosmetics,346.5,4,0.19,8.0,263.34,1122.66,81.39,1204.05
INV200248,West-2,Santa Ana,Normal,Male,Home Appliances,297.62,18,0.04,7.5,214.29,5142.87,372.86,5515.73
INV200249,West-3,Santa Ana,Member,Male,Home Appliances,441.3,3,0.1,4.7,132.39,1191.51,86.38,1277.89
INV200250,West-3,Oakland,Normal,Female,Cosmetics,342.16,16,0.34,8.6,1861.35,3613.21,261.96,3875.17
INV200251,West-3,Fresno,Member,Male,Clothing,166.6,14,0.21,5.8,489.8,1842.6,133.59,1976.19
INV200252,West-3,San Francisco,Member,Female,Cosmetics,91.6,9,0.1,1.6,82.44,741.96,53.79,795.75
INV200253,West-1,Oakland,Normal,Male,Home Appliances,365.64,6,0.15,3.3,329.08,1864.76,135.2,1999.96
INV200254,West-1,Sacramento,Member,Female,Electronics,296.06,4,0.09,5.2,106.58,1077.66,78.13,1155.79
INV200255,West-3,Fresno,Member,Male,Cosmetics,62.11,2,0.01,1.9,1.24,122.98,8.92,131.9
INV200256,West-2,Irvine,Member,Female,Cosmetics,240.39,10,0.29,6.1,697.13,1706.77,123.74,1830.51
INV200257,West-1,Santa Ana,Member,Male,Cosmetics,311.29,11,0.1,2.1,342.42,3081.77,223.43,3305.2
INV200258,West-3,Santa Ana,Member,Female,Cosmetics,497.0,7,0.29,2.8,1008.91,2470.09,179.08,2649.17
INV200259,West-1,San Diego,Normal,Male,Food,50.28,5,0.17,9.0,42.74,208.66,15.13,223.79
INV200260,West-1,Oakland,Member,Male,Cosmetics,212.35,4,0.06,10.0,50.96,798.44,57.89,856.33
INV200261,West-2,Los Angeles,Normal,Female,Home Appliances,494.48,6,0.28,6.0,830.73,2136.15,154.87,2291.02
INV200262,West-3,Los Angeles,Member,Male,Home Appliances,390.81,2,0.13,6.6,101.61,680.01,49.3,729.31
INV200263,West-3,Oakland,Member,Male,Food,177.53,2,0.25,8.2,88.76,266.3,19.31,285.61
INV200264,West-2,Irvine,Normal,Male,Cosmetics,507.97,16,0.29,7.3,2356.98,5770.54,418.36,6188.9
INV200265,West-2,Anaheim,Normal,Male,Clothing,298.51,13,0.34,2.6,1319.41,2561.22,185.69,2746.91
INV200266,West-3,Oakland,Member,Male,Cosmetics,301.52,7,0.03,4.7,63.32,2047.32,148.43,2195.75
INV200267,West-3,Irvine,Member,Female,Home Appliances,586.07,5,0.0,5.8,0.0,2930.35,212.45,3142.8
INV200268,West-2,Sacramento,Normal,Female,Electronics,568.53,17,0.19,4.2,1836.35,7828.66,567.58,8396.24
INV200269,West-1,Santa Ana,Normal,Male,Electronics,218.33,13,0.09,2.6,255.45,2582.84,187.26,2770.1
INV200270,West-1,San Francisco,Normal,Female,Clothing,88.64,15,0.16,7.6,212.74,1116.86,80.97,1197.83
INV200271,West-2,Anaheim,Normal,Male,Cosmetics,198.77,3,0.03,2.8,17.89,578.42,41.94,620.36
INV200272,West-1,Fresno,Member,Female,Food,23.14,4,0.18,3.3,16.66,75.9,5.5,81.4
INV200273,West-2,Anaheim,Member,Male,Cosmetics,17.36,15,0.04,3.6,10.42,249.98,18.12,268.1
INV200274,West-1,San Francisco,Member,Male,Clothing,240.34,18,0.29,2.5,1254.57,3071.55,222.69,3294.24
INV200275,West-1,San Diego,Member,Male,Clothing,564.91,3,0.27,8.6,457.58,1237.15,89.69,1326.84
INV200276,West-3,Santa Ana,Member,Male,Clothing,523.46,7,0.03,6.5,109.93,3554.29,257.69,3811.98
INV200277,West-3,Los Angeles,Normal,Female,Electronics,309.31,8,0.29,8.5,717.6,1756.88,127.37,1884.25
INV200278,West-1,Irvine,Normal,Female,Cosmetics,341.31,11,0.11,5.4,412.99,3341.42,242.25,3583.67
INV200279,West-1,Oakland,Normal,Female,Cosmetics,8.53,9,0.12,5.7,9.21,67.56,4.9,72.46
INV200280,West-3,Oakland,Member,Male,Food,133.22,12,0.06,6.5,95.92,1502.72,108.95,1611.67
INV200281,West-3,Los Angeles,Normal,Female,Clothing,19.74,5,0.29,4.3,28.62,70.08,5.08,75.16
INV200282,West-3,Anaheim,Member,Female,Clothing,453.95,1,0.14,5.5,63.55,390.4,28.3,418.7
INV200283,West-2,Santa Ana,Member,Male,Home Appliances,91.66,14,0.02,5.9,25.66,1257.58,91.17,1348.75
INV200284,West-1,San Jose,Member,Male,Home Appliances,522.08,3,0.34,9.6,532.52,1033.72,74.94,1108.66
INV200285,West-3,Irvine,Normal,Male,Electronics,387.78,15,0.09,8.9,523.5,5293.2,383.76,5676.96
INV200286,West-1,Sacramento,Member,Female,Cosmetics,141.5,10,0.33,2.2,466.95,948.05,68.73,1016.78
INV200287,West-2,San Francisco,Member,Female,Food,98.84,10,0.11,1.4,108.72,879.68,63.78,943.46
INV200288,West-2,Anaheim,Normal,Male,Food,378.44,3,0.29,7.1,329.24,806.08,58.44,864.52
INV200289,West-3,Fresno,Member,Female,Clothing,541.0,6,0.23,1.4,746.58,2499.42,181.21,2680.63
INV200290,West-2,San Diego,Normal,Male,Food,432.42,5,0.3,1.5,648.63,1513.47,109.73,1623.2
INV200291,West-1,Oakland,Member,Female,Clothing,212.39,19,0.34,2.4,1372.04,2663.37,193.09,2856.46
INV200292,West-3,Anaheim,Normal,Male,Cosmetics,354.49,14,0.31,4.2,1538.49,3424.37,248.27,3672.64
INV200293,West-1,San Diego,Member,Female,Food,189.9,17,0.14,4.9,451.96,2776.34,201.28,2977.62
INV200294,West-1,San Francisco,Member,Female,Clothing,599.49,12,0.29,5.7,2086.23,5107.65,370.3,5477.95
INV200295,West-2,Oakland,Normal,Female,Cosmetics,450.56,9,0.25,9.9,1013.76,3041.28,220.49,3261.77
INV200296,West-2,Oakland,Member,Male,Cosmetics,370.56,3,0.02,4.5,22.23,1089.45,78.99,1168.44
INV200297,West-2,San Jose,Normal,Male,Clothing,256.84,18,0.33,3.2,1525.63,3097.49,224.57,3322.06
INV200298,West-2,Anaheim,Member,Male,Clothing,372.8,4,0.16,6.2,238.59,1252.61,90.81,1343.42
INV200299,West-2,Santa Ana,Normal,Female,Electronics,208.26,14,0.05,2.9,145.78,2769.86,200.81,2970.67
INV200300,West-3,Los Angeles,Member,Male,Cosmetics,22.17,6,0.15,9.5,19.95,113.07,8.2,121.27
INV200301,West-1,Los Angeles,Member,Female,Clothing,240.08,15,0.21,3.3,756.25,2844.95,206.26,3051.21
INV200302,West-1,Sacramento,Member,Male,Cosmetics,558.64,17,0.2,9.9,1899.38,7597.5,550.82,8148.32
INV200303,West-1,Fresno,Normal,Male,Food,377.65,5,0.2,4.8,377.65,1510.6,109.52,1620.12
INV200304,West-1,San Diego,Normal,Female,Home Appliances,54.95,6,0.09,8.3,29.67,300.03,21.75,321.78
INV200305,West-2,Anaheim,Normal,Female,Home Appliances,531.57,5,0.22,6.8,584.73,2073.12,150.3,2223.42
INV200306,West-1,Irvine,Normal,Male,Clothing,164.98,19,0.32,9.4,1003.08,2131.54,154.54,2286.08
INV200307,West-3,Fresno,Normal,Male,Clothing,150.04,14,0.14,6.6,294.08,1806.48,130.97,1937.45
INV200308,West-3,San Jose,Member,Female,Cosmetics,181.77,4,0.22,6.2,159.96,567.12,41.12,608.24
INV200309,West-1,Oakland,Member,Female,Clothing,348.44,5,0.09,6.9,156.8,1585.4,114.94,1700.34
INV200310,West-1,Santa Ana,Member,Male,Cosmetics,329.09,11,0.02,8.1,72.4,3547.59,257.2,3804.79
INV200311,West-3,Anaheim,Member,Female,Clothing,297.39,2,0.21,9.1,124.9,469.88,34.07,503.95
INV200312,West-3,Fresno,Member,Male,Cosmetics,431.93,2,0.02,3.4,17.28,846.58,61.38,907.96
INV200313,West-2,Fresno,Normal,Male,Clothing,193.34,12,0.25,2.8,580.02,1740.06,126.15,1866.21
INV200314,West-3,Santa Ana,Member,Male,Electronics,470.33,16,0.23,1.3,1730.81,5794.47,420.1,6214.57
INV200315,West-2,Sacramento,Normal,Female,Cosmetics,109.32,17,0.13,4.3,241.6,1616.84,117.22,1734.06
INV200316,West-2,San Diego,Member,Male,Electronics,470.66,4,0.14,8.6,263.57,1619.07,117.38,1736.45
INV200317,West-2,San Diego,Normal,Male,Electronics,399.97,14,0.32,1.6,1791.87,3807.71,276.06,4083.77
INV200318,West-2,Fresno,Normal,Female,Electronics,411.51,7,0.0,5.8,0.0,2880.57,208.84,3089.41
INV200319,West-2,San Francisco,Normal,Female,Electronics,291.52,15,0.2,7.3,874.56,3498.24,253.62,3751.86
INV200320,West-1,Fresno,Member,Female,Food,401.87,16,0.32,8.5,2057.57,4372.35,317.0,4689.35
INV200321,West-3,Fresno,Member,Male,Home Appliances,52.48,8,0.32,6.3,134.35,285.49,20.7,306.19
INV200322,West-2,Santa Ana,Member,Female,Food,511.67,2,0.2,2.7,204.67,818.67,59.35,878.02
INV200323,West-3,Oakland,Member,Female,Clothing,38.05,19,0.13,9.7,93.98,628.97,45.6,674.57
INV200324,West-3,Santa Ana,Normal,Male,Clothing,93.5,1,0.03,1.9,2.8,90.7,6.58,97.28
INV200325,West-2,Anaheim,Normal,Male,Home Appliances,348.19,4,0.06,7.9,83.57,1309.19,94.92,1404.11
INV200326,West-1,Fresno,Normal,Male,Home Appliances,444.95,11,0.24,1.8,1174.67,3719.78,269.68,3989.46
INV200327,West-2,San Diego,Normal,Male,Home Appliances,50.37,10,0.01,2.3,5.04,498.66,36.15,534.81
INV200328,West-1,Irvine,Member,Female,Electronics,552.86,18,0.31,9.1,3084.96,6866.52,497.82,7364.34
INV200329,West-3,San Diego,Normal,Male,Food,584.3,1,0.21,7.8,122.7,461.6,33.47,495.07
INV200330,West-1,Los Angeles,Member,Female,Clothing,365.54,17,0.02,4.3,124.28,6089.9,441.52,6531.42
INV200331,West-1,Sacramento,Normal,Male,Food,291.34,16,0.08,6.7,372.92,4288.52,310.92,4599.44
INV200332,West-1,San Jose,Normal,Male,Food,446.13,12,0.21,5.1,1124.25,4229.31,306.62,4535.93
INV200333,West-3,Anaheim,Normal,Female,Food,200.37,16,0.01,1.6,32.06,3173.86,230.1,3403.96
INV200334,West-3,Anaheim,Member,Female,Home Appliances,298.49,9,0.27,7.5,725.33,1961.08,142.18,2103.26
INV200335,West-1,Sacramento,Member,Female,Home Appliances,550.11,17,0.32,7.9,2992.6,6359.27,461.05,6820.32
INV200336,West-1,Irvine,Normal,Male,Clothing,573.61,3,0.34,8.9,585.08,1135.75,82.34,1218.09
INV200337,West-2,San Jose,Normal,Male,Clothing,556.61,18,0.26,5.9,2604.93,7414.05,537.52,7951.57
INV200338,West-1,Oakland,Normal,Female,Clothing,161.16,15,0.3,7.1,725.22,1692.18,122.68,1814.86
INV200339,West-2,Fresno,Member,Female,Food,143.32,15,0.21,4.9,451.46,1698.34,123.13,1821.47
INV200340,West-1,San Jose,Member,Male,Home Appliances,182.11,16,0.16,3.9,466.2,2447.56,177.45,2625.01
INV200341,West-2,Irvine,Member,Female,Electronics,267.58,1,0.25,4.7,66.9,200.68,14.55,215.23
INV200342,West-3,San Francisco,Normal,Female,Food,191.93,1,0.08,9.2,15.35,176.58,12.8,189.38
INV200343,West-1,Los Angeles,Member,Male,Cosmetics,227.66,4,0.04,2.5,36.43,874.21,63.38,937.59
INV200344,West-1,San Jose,Normal,Female,Food,374.28,13,0.27,3.2,1313.72,3551.92,257.51,3809.43
INV200345,West-1,San Jose,Member,Male,Home Appliances,458.7,4,0.34,6.5,623.83,1210.97,87.8,1298.77
INV200346,West-1,Los Angeles,Normal,Male,Cosmetics,442.66,8,0.2,2.0,708.26,2833.02,205.39,3038.41
INV200347,West-2,Fresno,Normal,Male,Food,489.58,13,0.17,9.0,1081.97,5282.57,382.99,5665.56
INV200348,West-1,San Jose,Member,Female,Home Appliances,24.15,8,0.19,1.4,36.71,156.49,11.35,167.84
INV200349,West-3,Los Angeles,Normal,Female,Home Appliances,33.4,14,0.17,7.8,79.49,388.11,28.14,416.25
INV200350,West-3,Los Angeles,Normal,Female,Electronics,474.68,1,0.15,4.4,71.2,403.48,29.25,432.73
INV200351,West-1,Los Angeles,Normal,Female,Food,322.18,9,0.33,1.5,956.87,1942.75,140.85,2083.6
INV200352,West-3,Santa Ana,Member,Male,Home Appliances,348.99,1,0.17,8.6,59.33,289.66,21.0,310.66
INV200353,West-1,Irvine,Normal,Male,Clothing,36.29,7,0.03,6.8,7.62,246.41,17.86,264.27
INV200354,West-1,Santa Ana,Member,Female,Home Appliances,156.91,13,0.27,1.1,550.75,1489.08,107.96,1597.04
INV200355,West-3,San Francisco,Member,Female,Electronics,384.82,15,0.14,3.4,808.12,4964.18,359.9,5324.08
INV200356,West-1,Oakland,Normal,Female,Home Appliances,516.21,9,0.25,4.2,1161.47,3484.42,252.62,3737.04
INV200357,West-3,Santa Ana,Member,Female,Food,550.61,16,0.2,3.9,1761.95,7047.81,510.97,7558.78
INV200358,West-2,Santa Ana,Normal,Male,Food,302.75,17,0.25,5.5,1286.69,3860.06,279.85,4139.91
INV200359,West-1,Irvine,Member,Female,Cosmetics,329.56,9,0.02,5.7,59.32,2906.72,210.74,3117.46
INV200360,West-2,Oakland,Normal,Male,Food,500.66,6,0.01,4.6,30.04,2973.92,215.61,3189.53
INV200361,West-3,Sacramento,Member,Female,Cosmetics,324.89,12,0.13,4.0,506.83,3391.85,245.91,3637.76
INV200362,West-2,Los Angeles,Normal,Female,Clothing,312.53,16,0.24,5.5,1200.12,3800.36,275.53,4075.89
INV200363,West-2,Anaheim,Normal,Female,Electronics,543.53,15,0.08,1.3,652.24,7500.71,543.8,8044.51
INV200364,West-3,Oakland,Normal,Male,Clothing,475.01,7,0.15,6.8,498.76,2826.31,204.91,3031.22
INV200365,West-2,San Francisco,Normal,Female,Cosmetics,545.9,10,0.34,6.5,1856.06,3602.94,261.21,3864.15
INV200366,West-2,Fresno,Member,Male,Home Appliances,134.86,4,0.08,3.5,43.16,496.28,35.98,532.26
INV200367,West-3,San Francisco,Member,Male,Home Appliances,317.0,3,0.3,2.6,285.3,665.7,48.26,713.96
INV200368,West-2,Los Angeles,Normal,Female,Clothing,506.27,18,0.29,1.7,2642.73,6470.13,469.08,6939.21
INV200369,West-3,Oakland,Member,Male,Home Appliances,71.13,1,0.31,6.3,22.05,49.08,3.56,52.64
INV200370,West-2,San Francisco,Normal,Male,Cosmetics,477.82,13,0.32,6.1,1987.73,4223.93,306.23,4530.16
INV200371,West-3,San Francisco,Normal,Male,Electronics,113.87,18,0.18,5.8,368.94,1680.72,121.85,1802.57
INV200372,West-3,Sacramento,Member,Female,Food,485.83,8,0.24,9.9,932.79,2953.85,214.15,3168.0
INV200373,West-2,Sacramento,Member,Male,Cosmetics,369.14,11,0.22,5.8,893.32,3167.22,229.62,3396.84
INV200374,West-2,Oakland,Normal,Male,Cosmetics,119.98,10,0.11,7.5,131.98,1067.82,77.42,1145.24
INV200375,West-2,Los Angeles,Member,Female,Food,286.65,4,0.1,2.0,114.66,1031.94,74.82,1106.76
INV200376,West-1,Santa Ana,Normal,Female,Food,410.73,4,0.12,3.7,197.15,1445.77,104.82,1550.59
INV200377,West-1,San Diego,Member,Male,Electronics,382.14,4,0.08,3.5,122.28,1406.28,101.96,1508.24
INV200378,West-1,San Jose,Member,Male,Electronics,259.21,12,0.27,6.2,839.84,2270.68,164.62,2435.3
INV200379,West-3,Anaheim,Member,Male,Electronics,540.12,8,0.34,4.0,1469.13,2851.83,206.76,3058.59
INV200380,West-2,San Jose,Member,Male,Home Appliances,313.96,13,0.3,6.8,1224.44,2857.04,207.14,3064.18
INV200381,West-3,Irvine,Member,Female,Cosmetics,305.99,8,0.08,7.2,195.83,2252.09,163.28,2415.37
INV200382,West-1,Sacramento,Normal,Female,Food,42.04,3,0.02,1.3,2.52,123.6,8.96,132.56
INV200383,West-2,Oakland,Member,Male,Cosmetics,553.66,12,0.26,6.8,1727.42,4916.5,356.45,5272.95
INV200384,West-3,San Jose,Member,Female,Cosmetics,110.38,18,0.14,2.1,278.16,1708.68,123.88,1832.56
INV200385,West-2,Los Angeles,Normal,Male,Electronics,319.37,15,0.29,5.2,1389.26,3401.29,246.59,3647.88
INV200386,West-3,Anaheim,Normal,Female,Electronics,483.12,14,0.27,7.5,1826.19,4937.49,357.97,5295.46
INV200387,West-2,San Jose,Normal,Female,Cosmetics,133.19,9,0.22,7.3,263.72,934.99,67.79,1002.78
INV200388,West-1,Anaheim,Member,Male,Electronics,318.79,5,0.09,3.7,143.46,1450.49,105.16,1555.65
INV200389,West-1,Fresno,Member,Male,Home Appliances,148.21,15,0.04,3.5,88.93,2134.22,154.73,2288.95
INV200390,West-2,Los Angeles,Normal,Male,Food,457.02,8,0.09,5.0,329.05,3327.11,241.22,3568.33
INV200391,West-3,San Diego,Normal,Male,Cosmetics,340.78,3,0.18,2.7,184.02,838.32,60.78,899.1
INV200392,West-1,San Francisco,Normal,Female,Food,514.31,12,0.34,9.8,2098.38,4073.34,295.32,4368.66
INV200393,West-1,Anaheim,Normal,Female,Home Appliances,537.26,5,0.02,4.1,53.73,2632.57,190.86,2823.43
INV200394,West-1,Los Angeles,Member,Male,Electronics,391.0,9,0.07,9.3,246.33,3272.67,237.27,3509.94
INV200395,West-2,Anaheim,Member,Female,Clothing,436.61,3,0.22,9.2,288.16,1021.67,74.07,1095.74
INV200396,West-2,Anaheim,Member,Female,Home Appliances,331.79,8,0.11,4.3,291.98,2362.34,171.27,2533.61
INV200397,West-3,Santa Ana,Member,Male,Clothing,233.74,13,0.3,3.3,911.59,2127.03,154.21,2281.24
INV200398,West-3,Santa Ana,Member,Male,Food,390.63,8,0.05,7.9,156.25,2968.79,215.24,3184.03
INV200399,West-3,Los Angeles,Normal,Female,Cosmetics,545.43,5,0.34,3.1,927.23,1799.92,130.49,1930.41
INV200400,West-2,Santa Ana,Member,Male,Electronics,252.92,7,0.32,5.7,566.54,1203.9,87.28,1291.18
INV200401,West-2,Irvine,Normal,Male,Home Appliances,192.07,5,0.31,2.0,297.71,662.64,48.04,710.68
INV200402,West-3,San Diego,Normal,Female,Electronics,236.12,9,0.06,4.5,127.5,1997.58,144.82,2142.4
INV200403,West-3,Oakland,Normal,Female,Clothing,264.06,5,0.12,1.7,158.44,1161.86,84.23,1246.09
INV200404,West-2,Los Angeles,Member,Male,Clothing,48.77,8,0.28,3.6,109.24,280.92,20.37,301.29
INV200405,West-3,Los Angeles,Normal,Female,Cosmetics,301.57,12,0.28,7.0,1013.28,2605.56,188.9,2794.46
INV200406,West-1,Irvine,Member,Male,Clothing,299.12,4,0.25,9.9,299.12,897.36,65.06,962.42
INV200407,West-2,Sacramento,Normal,Male,Cosmetics,355.12,9,0.16,3.3,511.37,2684.71,194.64,2879.35
INV200408,West-3,Sacramento,Member,Female,Home Appliances,220.88,14,0.11,5.3,340.16,2752.16,199.53,2951.69
INV200409,West-2,Santa Ana,Normal,Female,Cosmetics,369.8,19,0.34,5.0,2388.91,4637.29,336.2,4973.49
INV200410,West-1,Oakland,Member,Male,Clothing,527.54,13,0.05,2.7,342.9,6515.12,472.35,6987.47
INV200411,West-2,Santa Ana,Normal,Male,Food,573.51,3,0.02,6.5,34.41,1686.12,122.24,1808.36
INV200412,West-2,Fresno,Normal,Male,Cosmetics,352.25,4,0.0,7.5,0.0,1409.0,102.15,1511.15
INV200413,West-2,Fresno,Normal,Female,Electronics,30.34,1,0.27,2.3,8.19,22.15,1.61,23.76
INV200414,West-2,San Francisco,Normal,Male,Food,581.7,1,0.02,7.8,11.63,570.07,41.33,611.4
INV200415,West-1,Fresno,Member,Female,Cosmetics,424.99,11,0.19,7.3,888.23,3786.66,274.53,4061.19
INV200416,West-2,Sacramento,Member,Male,Electronics,204.9,16,0.13,2.8,426.19,2852.21,206.79,3059.0
INV200417,West-2,San Diego,Member,Female,Food,92.56,4,0.05,6.8,18.51,351.73,25.5,377.23
INV200418,West-3,Fresno,Normal,Male,Cosmetics,90.33,7,0.26,4.5,164.4,467.91,33.92,501.83
INV200419,West-2,Santa Ana,Normal,Female,Home Appliances,104.81,12,0.02,7.1,25.15,1232.57,89.36,1321.93
INV200420,West-3,Anaheim,Normal,Male,Electronics,32.12,6,0.11,5.5,21.2,171.52,12.44,183.96
INV200421,West-1,Los Angeles,Normal,Male,Home Appliances,541.78,9,0.2,1.4,975.2,3900.82,282.81,4183.63
INV200422,West-1,San Diego,Normal,Male,Clothing,326.76,8,0.14,8.1,365.97,2248.11,162.99,2411.1
INV200423,West-1,San Diego,Normal,Male,Cosmetics,421.48,14,0.09,6.0,531.06,5369.66,389.3,5758.96
INV200424,West-1,Santa Ana,Member,Female,Cosmetics,497.72,15,0.32,7.5,2389.06,5076.74,368.06,5444.8
INV200425,West-3,Los Angeles,Member,Female,Electronics,475.97,5,0.33,2.1,785.35,1594.5,115.6,1710.1
INV200426,West-2,Sacramento,Member,Female,Cosmetics,530.15,15,0.15,7.5,1192.84,6759.41,490.06,7249.47
INV200427,West-1,San Diego,Member,Female,Clothing,580.52,6,0.14,4.7,487.64,2995.48,217.17,3212.65
INV200428,West-2,San Francisco,Member,Female,Cosmetics,266.25,1,0.11,8.2,29.29,236.96,17.18,254.14
INV200429,West-3,Santa Ana,Member,Male,Food,570.45,9,0.3,6.4,1540.22,3593.83,260.55,3854.38
INV200430,West-3,San Diego,Member,Female,Home Appliances,435.36,4,0.2,4.2,348.29,1393.15,101.0,1494.15
INV200431,West-3,Oakland,Member,Female,Clothing,47.05,2,0.03,2.8,2.82,91.28,6.62,97.9
INV200432,West-1,Los Angeles,Normal,Female,Clothing,410.66,6,0.3,8.3,739.19,1724.77,125.05,1849.82
INV200433,West-2,Fresno,Normal,Female,Home Appliances,413.6,2,0.19,6.0,157.17,670.03,48.58,718.61
INV200434,West-2,San Diego,Normal,Male,Home Appliances,543.99,3,0.15,9.9,244.8,1387.17,100.57,1487.74
INV200435,West-2,Santa Ana,Normal,Male,Clothing,226.89,7,0.12,4.4,190.59,1397.64,101.33,1498.97
INV200436,West-3,Fresno,Normal,Male,Home Appliances,353.02,17,0.03,7.2,180.04,5821.3,422.04,6243.34
INV200437,West-1,San Francisco,Normal,Male,Electronics,12.25,9,0.33,6.6,36.38,73.87,5.36,79.23
INV200438,West-3,Fresno,Normal,Female,Home Appliances,202.58,9,0.26,6.7,474.04,1349.18,97.82,1447.0
INV200439,West-3,Oakland,Member,Female,Food,42.04,19,0.05,7.6,39.94,758.82,55.01,813.83
INV200440,West-2,Sacramento,Member,Male,Food,315.51,5,0.18,2.3,283.96,1293.59,93.79,1387.38
INV200441,West-3,San Diego,Normal,Male,Electronics,491.38,6,0.19,5.9,560.17,2388.11,173.14,2561.25
INV200442,West-2,San Jose,Member,Female,Home Appliances,127.83,18,0.06,5.6,138.06,2162.88,156.81,2319.69
INV200443,West-1,San Jose,Member,Female,Food,318.83,1,0.15,4.1,47.82,271.01,19.65,290.66
INV200444,West-2,Fresno,Member,Male,Cosmetics,126.39,17,0.23,4.9,494.18,1654.45,119.95,1774.4
INV200445,West-1,Irvine,Member,Male,Home Appliances,76.81,14,0.1,5.7,107.53,967.81,70.17,1037.98
INV200446,West-2,Los Angeles,Member,Male,Electronics,309.04,15,0.12,3.9,556.27,4079.33,295.75,4375.08
INV200447,West-3,San Jose,Normal,Male,Home Appliances,52.09,5,0.04,3.6,10.42,250.03,18.13,268.16
INV200448,West-3,Irvine,Member,Female,Clothing,354.48,17,0.14,7.6,843.66,5182.5,375.73,5558.23
INV200449,West-1,San Jose,Normal,Female,Clothing,23.65,11,0.2,1.6,52.03,208.12,15.09,223.21
INV200450,West-1,Irvine,Normal,Female,Food,68.5,10,0.04,3.8,27.4,657.6,47.68,705.28
INV200451,West-1,Los Angeles,Normal,Male,Clothing,332.25,17,0.22,6.9,1242.62,4405.63,319.41,4725.04
INV200452,West-2,Anaheim,Member,Female,Electronics,356.89,1,0.14,2.9,49.96,306.93,22.25,329.18
INV200453,West-2,San Jose,Normal,Female,Food,22.25,5,0.24,6.2,26.7,84.55,6.13,90.68
INV200454,West-1,Oakland,Normal,Male,Electronics,346.16,16,0.11,3.7,609.24,4929.32,357.38,5286.7
INV200455,West-3,San Diego,Normal,Male,Electronics,503.91,7,0.2,8.6,705.47,2821.9,204.59,3026.49
INV200456,West-2,Irvine,Normal,Male,Clothing,434.78,12,0.21,4.1,1095.65,4121.71,298.82,4420.53
INV200457,West-2,San Diego,Member,Male,Clothing,83.06,8,0.24,3.1,159.48,505.0,36.61,541.61
INV200458,West-2,Santa Ana,Normal,Male,Electronics,357.52,18,0.26,5.8,1673.19,4762.17,345.26,5107.43
INV200459,West-1,Santa Ana,Normal,Male,Clothing,404.99,1,0.05,2.2,20.25,384.74,27.89,412.63
INV200460,West-1,Los Angeles,Normal,Female,Clothing,27.15,12,0.34,8.2,110.77,215.03,15.59,230.62
INV200461,West-1,Irvine,Normal,Female,Clothing,513.93,4,0.3,7.1,616.72,1439.0,104.33,1543.33
INV200462,West-1,San Francisco,Member,Female,Home Appliances,544.23,12,0.2,7.9,1306.15,5224.61,378.78,5603.39
INV200463,West-1,Santa Ana,Normal,Female,Electronics,511.02,1,0.31,4.6,158.42,352.6,25.56,378.16
INV200464,West-3,Los Angeles,Normal,Female,Cosmetics,495.66,1,0.13,8.5,64.44,431.22,31.26,462.48
