customer_id,tenure,monthly_charges,total_charges,contract_type,internet_service,tech_support,online_security,payment_method,paperless_billing,churn
517,33,48.46,1692.8,2,2,1,0,2,0,0
518,38,56.34,525.91,2,0,0,0,1,1,0
519,6,66.45,4979.88,2,1,1,0,0,0,0
520,58,117.89,4195.0,0,1,0,1,3,0,1
521,44,37.24,6114.0,0,2,1,1,3,1,1
522,45,55.75,6203.79,0,2,1,0,2,0,0
523,32,92.94,7683.49,2,1,0,1,3,1,1
524,45,116.39,550.44,2,1,0,1,3,0,0
525,61,35.57,408.02,0,1,0,1,1,0,1
526,47,42.74,7898.86,2,1,1,0,1,0,0
527,21,42.57,5194.3,0,1,1,0,3,0,0
528,36,22.09,5751.43,0,1,1,1,0,0,0
529,19,80.41,862.21,0,2,0,0,2,0,1
530,20,87.07,651.52,2,0,1,1,3,0,0
531,57,80.25,1366.0,0,1,0,0,3,0,0
532,18,27.13,3474.85,1,1,1,0,2,0,0
533,47,26.92,970.39,0,2,0,0,1,0,1
534,49,41.04,3626.04,0,0,1,0,2,0,1
535,14,49.03,4536.13,1,2,0,1,0,1,0
536,15,98.65,102.63,2,2,0,0,3,1,1
537,31,35.94,1002.54,0,1,1,0,3,0,0
538,1,24.41,3064.04,1,1,1,1,3,1,1
539,54,59.4,521.31,2,2,1,1,2,0,0
540,3,61.64,1154.88,1,1,1,0,0,0,1
541,16,65.09,1931.19,0,1,0,1,3,0,1
542,57,102.69,3493.85,1,1,1,0,1,0,1
543,12,29.8,5747.21,2,0,0,0,0,1,0
544,16,90.39,1148.24,0,0,1,0,0,0,1
545,24,53.79,5929.87,1,1,1,0,0,1,0
546,28,51.0,6854.98,2,2,0,1,0,0,0
547,8,113.25,5246.68,2,0,1,1,1,0,1
548,36,44.85,445.43,0,2,1,0,0,0,0
549,8,84.25,3581.16,0,1,1,1,1,0,1
550,58,47.51,5314.52,0,2,1,1,2,0,1
551,60,70.71,7830.25,0,2,1,0,2,1,1
552,50,98.63,7619.29,1,0,1,0,2,1,1
553,28,108.17,3226.05,2,2,0,0,2,1,1
554,41,103.87,4965.86,0,2,0,0,1,1,0
555,64,78.22,7137.44,0,0,1,1,3,1,1
556,27,44.88,6665.27,0,1,0,0,1,1,1
557,63,86.12,3887.43,1,2,1,0,2,0,0
558,17,90.99,2163.81,2,1,1,1,3,1,0
559,33,21.07,1183.09,2,1,1,0,3,0,0
560,29,63.92,3955.04,0,1,0,0,3,1,0
561,13,104.33,5810.48,2,0,0,1,3,1,1
562,46,68.96,7761.18,1,1,1,1,0,0,0
563,35,51.14,6908.34,2,2,1,0,2,1,0
564,6,107.18,1713.5,0,1,1,0,2,0,1
565,69,35.59,5786.25,2,1,0,1,2,0,0
566,47,40.64,2383.9,1,1,0,0,1,0,0
567,25,88.74,5499.43,1,2,1,1,2,1,0
568,66,55.24,5359.86,2,1,1,1,2,1,0
569,10,91.3,2252.2,2,1,1,0,2,0,1
570,56,35.77,1951.67,0,1,1,1,1,0,0
571,30,45.23,921.11,0,0,0,0,2,1,0
572,5,35.66,499.26,0,2,0,1,2,0,1
573,33,115.29,6881.76,2,0,0,1,0,0,1
574,65,60.54,493.81,1,2,0,0,2,1,0
575,18,53.72,801.06,1,1,1,0,3,1,0
576,49,21.42,1986.93,2,2,0,1,1,1,0
577,11,35.34,7112.5,1,2,1,0,3,0,1
578,26,62.11,2730.23,1,2,0,1,0,1,0
579,63,26.85,1615.22,2,2,0,0,2,0,0
580,59,71.07,5752.89,1,0,0,0,1,1,0
581,27,65.5,2620.65,2,2,1,0,0,0,0
582,49,96.72,2733.6,0,0,0,0,1,1,1
583,33,85.98,5937.92,1,0,0,1,3,0,1
584,1,64.59,2088.06,2,1,0,0,0,1,0
585,21,42.47,7184.4,1,2,0,0,1,0,0
586,55,92.69,4535.23,1,1,0,0,3,0,1
587,6,90.79,4348.87,0,2,0,0,0,1,1
588,69,35.33,2191.54,2,0,1,0,2,1,0
589,5,111.48,6697.25,0,0,1,0,2,0,1
590,3,26.44,4624.72,1,0,1,0,3,1,0
591,53,25.5,1328.58,1,2,1,1,2,0,0
592,23,38.74,1729.76,1,2,0,1,2,0,0
593,53,110.95,3799.22,2,2,1,0,0,0,0
594,37,72.0,6259.17,0,2,1,1,0,0,1
595,17,98.79,7520.43,2,2,1,0,0,1,0
596,1,42.78,5341.64,1,1,0,1,0,0,1
597,51,69.02,4098.53,0,2,0,0,0,1,0
598,45,55.83,2080.78,1,1,0,0,0,0,0
599,4,102.78,5415.66,0,2,1,0,2,0,1
600,62,22.26,7859.69,2,2,1,1,0,0,0
601,65,44.38,3862.16,2,2,0,0,1,1,0
602,32,35.26,1380.92,2,2,0,0,1,1,0
603,34,105.92,916.39,2,0,1,0,3,0,0
604,39,66.75,2227.12,2,0,1,0,1,0,0
605,26,60.42,4598.59,0,1,0,0,0,0,1
606,34,64.95,7579.76,0,1,0,1,2,0,0
607,54,117.19,2463.4,1,2,1,1,1,0,0
608,3,105.03,2512.59,0,2,0,1,0,1,1
609,50,90.64,3901.32,1,2,0,0,0,0,1
610,12,49.05,7356.48,2,2,0,0,2,1,0
611,65,36.52,3410.53,0,0,0,0,0,1,1
612,54,112.14,1863.51,0,1,0,1,0,0,1
613,5,62.31,1388.73,2,1,1,0,1,1,1
614,57,47.88,3710.42,2,1,1,1,1,0,0
615,17,67.09,6425.35,2,0,0,0,3,0,0
616,47,111.78,2401.68,1,2,1,0,3,1,0
617,23,58.71,4148.93,1,0,1,1,1,1,0
618,14,76.26,4863.77,0,0,0,0,1,0,0
619,66,100.3,3658.72,2,1,0,0,3,0,0
620,51,62.71,1614.35,0,0,1,1,3,0,0
621,38,43.35,7381.79,2,1,1,1,1,1,0
622,64,119.45,4567.05,2,0,1,1,0,1,0
623,38,115.66,5860.16,2,1,0,0,0,0,0
624,50,104.35,5124.74,2,1,0,0,2,1,0
625,30,88.84,7984.58,2,2,1,1,1,1,1
626,51,49.49,3704.85,1,1,0,1,1,0,0
627,63,111.34,3457.28,0,0,1,0,1,0,0
628,52,47.56,2945.1,2,1,0,0,1,0,0
629,38,100.08,2956.86,1,0,0,0,1,0,1
630,30,111.83,2278.58,1,1,0,0,3,0,0
631,51,80.3,7846.98,2,2,1,0,3,1,1
632,5,100.31,6979.18,2,2,0,1,0,0,1
633,29,99.17,2601.72,1,0,0,0,0,1,0
634,4,39.32,2511.31,2,1,0,0,1,0,0
635,10,86.79,917.92,1,0,0,1,3,0,1
636,56,29.35,7028.54,2,2,0,1,0,0,1
637,17,70.79,3036.95,1,0,1,0,1,0,0
638,17,36.22,4623.66,2,0,0,0,2,0,0
639,69,61.63,7212.98,1,1,0,0,1,1,0
640,34,103.3,3324.0,0,2,1,1,2,0,0
641,6,118.72,6474.26,2,2,0,0,2,1,1
642,53,51.8,3499.26,2,1,0,0,1,0,1
643,66,73.2,5637.43,1,1,0,0,1,1,1
644,43,71.13,3506.36,2,1,0,1,1,0,0
645,23,115.44,3202.8,0,2,1,0,1,1,0
646,55,67.86,7926.6,0,2,0,0,0,0,1
647,16,89.91,4937.56,1,1,0,0,0,0,1
648,8,112.18,3002.39,1,0,0,0,2,0,1
649,4,57.34,2136.77,2,2,0,1,1,1,1
650,4,110.21,414.15,1,1,1,0,0,0,1
651,56,111.75,5681.87,0,1,0,1,0,0,0
652,25,113.07,3040.04,0,0,0,1,3,0,1
653,67,47.04,6587.91,2,1,1,1,3,0,0
654,67,60.04,2974.56,0,0,0,0,0,1,1
655,27,107.04,3049.3,1,0,1,0,2,0,1
656,32,55.92,6255.53,2,2,0,0,0,0,0
657,50,80.03,3966.79,2,1,1,1,1,0,0
658,61,31.81,7090.67,2,2,1,0,0,1,0
659,51,25.63,4762.07,1,2,1,1,3,0,0
660,19,61.2,2001.09,2,2,1,1,3,1,0
661,21,77.89,4589.35,2,1,0,1,1,1,0
662,5,59.27,131.61,0,1,0,0,0,1,1
663,42,77.77,2567.94,0,1,1,0,1,0,0
664,61,71.51,1742.82,2,2,1,1,2,1,0
665,22,88.57,5268.08,1,0,1,1,3,0,0
666,21,84.95,1174.7,1,2,0,1,0,0,0
667,70,62.42,2391.77,1,0,1,0,0,1,0
668,1,62.5,2717.34,1,1,0,1,2,1,1
669,5,34.08,126.02,0,1,0,0,2,1,0
670,12,71.32,469.46,1,2,1,0,3,0,0
671,46,78.72,2557.9,1,0,1,1,2,0,0
672,34,67.65,1856.62,2,1,0,0,3,1,0
673,49,52.57,1023.56,1,1,1,0,3,1,0
674,45,92.16,1317.88,1,2,1,1,1,1,0
675,27,27.47,6700.74,1,2,0,0,1,0,0
676,26,111.44,5498.22,1,2,1,0,3,1,0
677,47,22.06,3924.53,0,0,1,0,0,1,0
678,56,116.24,7280.11,2,0,0,0,1,0,1
679,63,66.24,333.47,0,1,1,0,0,1,0
680,48,61.27,2824.99,2,2,1,0,2,0,0
681,61,45.64,6604.73,2,1,0,0,0,1,0
682,26,21.01,5063.48,2,0,1,1,2,0,0
683,36,47.48,7855.33,2,1,0,1,3,0,1
684,1,30.94,7561.67,0,1,1,0,3,0,0
685,8,85.98,1442.55,2,2,0,0,3,1,1
686,52,51.91,7778.7,1,1,0,1,2,1,0
687,47,96.72,7569.72,1,2,1,0,0,1,1
688,56,40.69,3051.53,2,1,0,0,1,0,0
689,14,110.02,7864.75,1,1,1,0,1,0,1
690,28,72.3,383.17,1,0,0,0,0,1,0
691,2,31.45,5319.93,2,0,1,1,1,0,1
692,26,60.08,2202.57,2,1,0,1,2,1,1
693,14,40.68,1122.76,2,1,0,0,2,0,0
694,59,39.97,4662.53,0,2,1,1,1,0,1
695,56,70.64,2520.17,2,0,1,0,1,1,0
696,7,87.19,5367.92,2,0,0,1,2,0,1
697,3,111.16,4365.85,0,1,0,0,0,0,1
698,23,70.22,3201.46,1,2,0,1,1,0,1
699,18,116.58,1536.4,0,0,0,0,1,1,1
700,38,114.16,4849.88,1,1,0,0,3,0,1
701,15,106.51,6650.92,0,1,0,1,3,1,1
702,64,70.0,4840.04,2,1,0,1,0,1,0
703,28,34.09,4923.13,0,1,0,0,2,0,0
704,39,41.79,4143.52,2,1,1,1,0,1,0
705,57,84.77,3167.1,1,0,1,1,0,1,1
706,17,62.18,3713.92,2,0,1,0,0,1,0
707,44,34.68,7917.38,0,2,1,1,1,0,0
708,25,67.9,6022.38,0,1,0,0,2,1,0
709,17,21.74,3501.42,1,2,0,1,2,0,0
710,13,93.39,3712.64,2,1,1,0,1,1,1
711,25,27.36,4047.09,1,1,0,0,0,0,1
712,68,82.91,5308.58,2,1,0,1,3,0,1
713,10,99.3,3781.07,2,2,1,0,1,1,1
714,67,33.26,5520.82,1,1,1,0,0,1,0
715,18,71.86,2700.58,1,2,1,1,0,1,0
716,34,97.91,3344.05,2,0,0,0,0,1,1
717,8,46.06,6926.02,1,1,0,1,0,1,1
718,40,36.29,2698.35,2,2,1,1,3,0,0
719,42,53.68,7719.05,1,0,1,0,3,1,0
720,41,75.47,1462.79,1,1,1,1,1,0,0
721,6,77.53,2009.27,1,0,1,1,0,1,0
722,52,33.09,3763.07,0,1,0,0,1,1,1
723,26,65.76,6399.53,1,2,1,1,0,0,0
724,64,46.83,5879.45,0,1,0,0,3,0,0
725,59,104.2,1478.28,2,1,1,1,1,0,0
726,56,51.36,1969.81,2,2,0,0,2,0,0
727,59,103.87,4644.58,1,2,0,1,1,1,0
728,70,62.86,2431.8,0,2,1,0,2,1,0
729,33,92.66,3436.37,2,1,0,0,1,0,0
730,53,71.01,3944.09,0,0,1,1,3,0,0
731,22,82.2,4794.54,0,2,1,0,2,0,1
732,21,59.54,2083.31,2,0,1,0,3,0,0
733,70,96.82,1388.81,0,2,0,0,1,0,1
734,70,62.52,3248.65,0,2,1,1,3,1,1
735,4,65.75,748.01,2,1,0,0,0,0,1
736,62,71.77,4261.44,1,2,1,1,2,0,0
737,62,103.18,6732.88,1,0,0,1,0,0,1
738,24,85.94,1039.91,0,1,1,1,2,1,0
739,55,54.92,990.57,1,2,1,0,3,0,0
740,9,87.03,733.72,2,0,0,1,3,1,0
741,3,84.24,6798.1,2,1,0,0,0,0,1
742,31,113.1,737.57,2,0,0,1,0,0,1
743,40,104.14,7869.35,0,1,1,1,1,0,1
744,36,84.74,2930.82,2,1,0,1,0,0,0
745,24,54.15,2697.22,0,1,0,0,2,1,1
746,6,97.96,823.89,0,2,0,1,2,0,1
747,66,77.52,4726.57,2,1,0,0,2,1,0
748,4,118.53,4728.47,2,2,1,0,1,1,1
749,6,44.75,4001.07,0,2,0,1,1,0,1
750,51,27.97,2557.06,2,2,0,1,2,0,0
751,62,26.99,3011.79,1,2,1,1,0,1,0
752,57,84.0,2631.98,0,1,1,0,3,0,1
753,66,113.93,3466.56,0,2,1,0,1,0,1
754,8,20.19,2800.13,2,0,0,0,0,1,0
755,26,92.58,5436.59,2,0,0,1,1,0,1
756,51,85.71,2436.71,0,1,0,0,1,1,1
757,45,93.23,2871.62,0,2,0,0,3,1,0
758,44,55.54,3540.13,0,0,0,0,1,0,0
759,5,102.05,131.3,2,0,1,0,1,1,1
760,70,24.47,3987.45,0,2,0,1,3,0,0
761,26,95.54,2120.98,1,2,0,1,2,1,1
762,68,46.71,543.59,1,1,0,1,1,1,0
763,19,67.68,7297.07,2,0,0,0,1,0,0
764,20,102.26,2647.11,0,1,0,0,2,0,1
765,12,47.14,3466.07,0,0,0,1,2,1,1
766,47,38.52,6636.01,1,2,1,1,2,1,0
767,1,88.13,1417.63,0,0,1,0,2,0,1
768,14,73.34,6817.44,2,0,1,0,0,1,0
769,64,71.44,2008.94,2,0,1,0,2,1,0
770,38,45.68,4753.4,2,2,1,1,2,0,0
771,37,23.49,5516.86,0,2,1,0,2,0,0
772,11,61.03,7249.61,0,0,0,0,0,1,1
773,3,30.66,4900.34,1,0,0,1,3,0,0
774,33,110.6,3680.53,1,2,1,0,2,1,1
775,6,24.13,4620.93,2,2,1,0,0,1,1
776,50,63.17,1696.45,0,2,0,1,1,1,0
777,10,25.22,5543.69,0,0,0,0,3,0,1
778,5,29.55,1576.36,2,1,1,0,0,0,0
779,23,85.89,4502.26,2,1,1,0,2,0,0
780,10,84.71,5216.07,1,2,1,1,3,1,1
781,44,23.31,7198.81,1,1,0,1,0,1,0
782,2,20.11,3656.5,2,0,1,0,0,1,0
783,13,27.88,6225.13,0,1,1,0,0,0,0
784,40,96.3,1423.49,1,1,1,0,0,1,0
785,2,78.46,1333.95,2,1,1,1,0,1,0
786,65,23.81,4245.9,0,2,0,0,0,1,0
787,63,68.81,4811.09,2,0,1,1,0,1,0
788,17,91.2,5095.49,0,2,0,0,0,1,1
789,9,106.9,5990.82,1,1,0,1,1,1,1
790,15,113.4,2429.96,0,2,1,1,1,0,1
791,24,52.74,5018.6,0,0,1,0,2,0,0
792,38,33.58,1586.3,2,0,0,1,2,0,0
793,35,43.69,1830.08,0,0,0,0,2,1,0
794,49,97.62,631.74,1,0,0,1,2,0,0
795,69,117.15,6001.3,2,1,0,0,2,1,0
796,62,66.64,4105.24,2,1,0,1,2,1,0
797,60,50.54,1981.67,2,1,1,1,1,0,0
798,50,62.92,4494.28,2,1,1,1,1,1,0
799,9,50.48,2898.5,2,1,1,1,1,1,0
800,34,45.65,6713.96,2,2,0,0,0,1,0
801,35,79.38,4272.37,2,0,0,1,0,0,0
802,1,21.57,335.5,1,1,0,1,2,1,0
803,40,45.96,7882.25,1,0,0,1,3,1,1
804,64,86.14,686.96,2,0,1,1,1,0,0
805,22,23.21,5598.07,0,1,1,1,3,1,0
806,60,28.32,3554.32,2,1,0,0,2,0,0
807,64,49.34,2069.61,2,0,0,0,1,1,1
808,11,107.78,5444.02,2,0,1,0,3,0,1
809,14,96.49,1094.59,0,0,1,1,1,0,0
810,60,22.22,6880.15,1,2,1,0,3,0,0
811,30,70.17,2079.83,0,2,0,0,2,1,1
812,35,47.47,2955.48,0,0,1,1,2,1,1
813,37,84.86,5097.88,0,2,0,0,0,1,1
814,5,92.16,108.13,0,0,1,1,3,1,1
815,26,106.29,3834.71,2,0,1,0,1,0,0
816,62,67.54,7164.57,1,1,1,0,3,0,0
817,4,119.45,5475.28,0,0,0,0,0,0,1
818,42,118.0,3164.41,1,1,0,0,0,1,1
819,18,108.22,5317.35,2,1,1,1,0,1,0
820,40,77.49,7498.9,2,0,0,0,0,0,0
821,39,59.8,1583.66,1,2,1,1,1,0,0
822,14,56.44,4301.28,2,0,0,1,1,0,0
823,32,21.21,1954.43,1,0,1,0,0,0,0
824,51,44.92,6848.37,0,2,0,1,1,0,0
825,38,91.88,5796.3,2,1,0,1,0,0,0
826,23,80.36,6428.5,2,2,1,1,2,0,1
827,63,111.64,7549.79,1,0,1,1,0,0,1
828,15,25.0,1935.24,2,0,0,0,2,1,0
829,25,35.53,484.88,0,2,1,1,0,0,0
830,17,98.92,2398.14,2,2,1,1,0,0,1
831,66,55.85,3253.2,2,2,1,0,1,1,0
832,53,31.83,5038.76,2,1,1,1,2,1,0
833,51,119.65,6401.87,1,2,0,1,1,1,0
834,39,98.73,2863.45,0,0,1,1,0,1,0
835,51,60.87,3840.63,0,2,0,1,2,1,0
836,70,102.33,6305.19,2,0,0,0,0,0,0
837,6,88.06,1880.1,2,1,0,0,2,0,1
838,67,99.0,1815.34,1,1,0,0,3,1,1
839,7,101.52,4754.94,0,2,1,1,2,1,1
840,51,28.47,3544.85,2,0,0,0,3,0,0
841,42,82.3,7596.28,0,1,1,0,0,1,1
842,64,20.68,2920.54,2,2,1,1,0,0,0
843,15,24.35,6100.49,2,1,0,1,1,1,0
844,29,110.4,4706.43,1,2,1,1,3,0,0
845,33,72.76,531.15,0,0,0,1,1,1,1
846,27,93.59,766.65,0,2,1,1,3,1,1
847,36,103.85,1704.94,2,0,1,0,0,1,1
848,29,114.96,1230.91,2,1,1,1,1,1,0
849,38,106.94,2702.03,1,0,0,1,3,1,1
850,57,68.33,4674.01,2,0,0,1,1,0,0
851,27,53.6,4858.66,0,1,0,0,0,1,1
852,55,35.45,4743.37,1,0,1,1,3,1,0
853,33,60.03,1029.11,0,0,0,0,2,0,1
854,68,56.65,4841.78,1,2,1,0,3,1,0
855,66,75.96,3337.0,0,0,1,1,0,1,0
856,10,86.55,7234.12,2,2,1,0,3,0,1
857,5,117.83,7304.68,0,0,1,1,1,0,1
858,38,92.84,6168.57,0,1,0,0,0,1,1
859,13,84.37,5654.55,1,0,0,1,0,1,1
860,31,53.51,1008.13,0,0,1,1,2,1,0
861,47,23.45,769.08,2,0,1,1,2,1,0
862,52,48.81,6742.59,1,2,1,0,1,0,0
863,56,96.84,3473.42,1,1,0,0,1,0,1
864,15,40.53,3665.76,0,1,1,0,3,0,1
865,29,91.22,6797.57,1,0,0,0,1,1,1
866,8,77.98,5009.3,2,0,0,1,1,0,0
867,5,37.19,1517.32,0,2,0,0,1,1,1
868,29,46.16,1767.0,2,1,1,0,3,0,0
869,47,69.63,150.38,0,0,0,0,0,1,0
870,68,61.84,5714.29,0,0,0,0,0,0,0
871,45,97.86,3936.33,1,1,0,0,3,0,0
872,2,93.44,7604.71,1,0,0,0,1,0,1
873,27,77.46,5740.7,1,0,0,0,2,0,0
874,36,102.23,914.91,0,1,1,0,3,0,1
875,36,76.27,1376.18,1,2,1,0,2,1,0
876,26,116.44,4063.62,2,0,0,1,1,0,1
877,43,41.72,7406.51,1,0,1,1,0,0,0
878,27,91.41,2053.28,2,1,0,1,2,0,1
879,69,56.99,6622.08,1,1,1,0,2,1,0
880,20,47.9,2566.95,0,2,1,1,2,1,0
881,11,38.04,2232.19,1,2,0,1,2,1,1
882,38,75.25,7221.0,2,0,0,1,0,0,1
883,6,41.55,473.21,2,2,1,1,0,0,1
884,23,40.04,5319.85,1,2,1,1,2,0,0
885,47,119.05,441.02,2,2,1,1,3,0,0
886,46,100.17,6426.03,0,0,0,1,0,1,1
887,12,94.83,6652.29,1,2,0,0,0,1,0
888,13,99.41,7157.52,2,2,1,0,1,0,0
889,62,116.89,1570.11,1,2,0,0,1,0,0
890,60,77.33,1083.54,1,1,1,1,3,0,0
891,43,42.02,4077.93,1,2,0,0,3,0,0
892,68,106.22,2245.9,1,2,0,0,1,0,0
893,5,94.27,4889.75,1,1,0,1,1,0,1
894,37,61.43,4158.6,0,1,1,1,2,0,1
895,31,67.36,1244.33,1,0,1,1,1,1,0
896,9,61.13,5940.24,0,0,1,1,3,0,0
897,51,112.99,6449.9,1,1,0,0,3,0,0
898,29,54.35,7708.04,2,0,0,0,1,0,0
899,40,116.35,3224.76,1,2,1,1,3,1,1
900,41,111.03,2768.11,1,0,1,1,0,1,0
901,11,83.05,1618.87,2,2,0,1,3,0,1
902,23,77.98,1528.83,0,2,0,0,2,0,0
903,1,57.01,2636.32,0,2,0,1,0,1,1
904,46,21.83,7856.35,0,1,0,0,0,1,1
905,21,32.76,828.84,0,0,0,1,0,1,0
906,36,95.42,2148.99,2,0,0,0,1,1,1
907,54,67.15,779.23,0,1,1,0,2,1,0
908,57,34.98,2261.69,0,1,0,1,1,1,0
909,1,46.4,829.97,0,0,1,1,2,0,1
910,63,114.78,4115.64,0,1,0,1,3,1,1
911,54,56.71,3563.01,0,1,0,0,3,0,1
912,55,110.77,1475.0,1,2,1,0,3,0,0
913,40,50.46,1480.98,1,2,0,1,0,0,0
914,15,74.32,5046.26,0,2,1,1,3,1,0
915,21,22.05,3158.26,2,1,1,0,2,0,0
916,47,72.19,543.94,2,1,1,1,0,1,0
917,53,83.69,7369.52,1,2,0,1,1,0,1
918,9,43.43,3299.12,2,2,1,0,0,1,1
919,52,77.89,4769.28,1,0,1,0,1,1,0
920,57,84.72,7094.75,0,2,0,0,1,1,0
921,26,88.69,3277.06,0,2,1,0,1,1,0
922,41,97.64,6583.21,2,0,1,0,0,1,1
923,35,51.13,7326.54,2,0,0,1,3,1,1
924,63,76.78,1475.13,2,0,1,0,1,0,0
925,25,118.16,7150.69,0,0,0,0,2,0,0
926,38,109.81,1046.68,0,1,1,1,2,1,0
927,2,115.27,2273.51,2,0,0,1,2,0,1
928,7,58.61,6484.87,2,0,1,0,2,1,0
929,34,98.69,7215.41,2,1,1,0,1,0,0
930,17,81.99,5504.7,2,0,0,0,2,1,0
931,43,28.27,928.12,1,0,1,0,0,0,0
932,59,102.4,4231.64,2,0,1,1,2,0,0
933,51,87.71,4623.81,2,1,1,1,2,1,0
934,54,39.89,2326.69,1,2,0,0,3,1,1
935,24,27.97,7931.24,1,0,0,1,0,1,0
936,25,103.7,2751.46,1,0,0,1,0,1,1
937,71,27.89,1761.01,1,0,1,0,3,0,0
938,52,29.14,970.07,2,0,0,1,2,1,1
939,70,62.74,3090.16,0,1,1,0,1,1,0
940,33,33.48,5571.69,0,2,0,1,0,0,1
941,49,111.37,1928.2,0,0,0,0,1,1,0
942,29,67.03,6179.4,0,0,0,0,1,1,1
943,63,76.92,1169.67,0,1,0,0,2,1,0
944,22,112.81,3579.7,0,2,1,1,1,1,1
945,26,73.03,5648.75,1,2,0,1,1,1,1
946,28,55.36,1168.94,1,2,1,1,1,0,0
947,49,99.72,4822.95,0,0,0,0,3,1,1
948,71,64.29,6411.72,2,0,1,1,3,0,0
949,49,51.85,4804.84,2,0,1,1,2,1,0
950,20,92.32,4140.57,0,1,0,0,0,0,0
951,63,100.16,6722.57,2,1,1,0,2,0,0
952,61,99.17,7884.82,1,1,1,0,0,0,0
953,49,117.77,1532.37,1,0,0,1,1,0,1
954,71,98.67,5561.64,2,0,0,0,0,1,0
955,1,96.99,737.19,0,0,0,0,0,1,1
956,13,105.75,438.44,1,2,1,1,0,0,0
957,51,20.02,2318.47,2,1,0,1,0,0,0
958,56,56.24,7770.27,2,1,0,1,3,1,1
959,62,93.76,4462.35,1,2,1,0,1,1,1
960,32,79.97,2219.34,1,2,0,0,0,0,0
961,30,37.76,1147.43,0,2,0,1,0,1,1
962,29,50.37,7369.45,2,0,1,0,1,0,0
963,49,53.68,2962.7,0,2,0,0,0,1,1
964,45,76.78,2522.91,1,0,1,1,2,1,0
965,30,103.16,6877.91,2,0,0,1,0,0,0
966,16,113.25,4874.78,1,1,1,0,2,1,0
967,40,95.01,1432.23,1,2,1,1,2,1,0
968,19,104.3,3429.93,1,0,0,0,2,1,1
969,18,67.01,7433.03,0,0,0,1,3,0,1
970,1,58.98,7219.51,1,2,1,1,3,1,1
971,47,59.27,653.87,0,0,1,0,1,1,1
972,66,81.6,2222.04,1,0,1,0,2,1,0
973,38,32.42,1320.86,1,0,0,0,3,1,0
974,51,77.95,4317.11,2,2,1,1,2,1,0
975,63,86.51,6024.87,1,0,1,0,3,0,1
976,4,63.89,2434.79,2,1,0,1,1,1,1
977,1,115.32,6088.17,2,2,0,0,1,1,1
978,8,80.82,5382.85,0,1,1,0,3,0,1
979,29,42.0,5852.96,2,1,1,0,3,0,0
980,55,67.92,7591.13,2,1,1,0,2,0,0
981,3,87.54,3454.43,1,0,0,0,1,1,1
982,32,52.36,2806.29,1,0,0,0,0,1,0
983,10,27.96,5502.39,0,1,1,0,2,0,1
984,34,78.34,6479.7,2,1,0,0,3,0,0
985,55,114.79,1612.42,2,2,0,1,2,1,0
986,32,68.51,6789.72,0,1,0,1,0,1,1
987,50,110.61,557.03,1,0,0,1,1,1,0
988,7,103.5,150.51,2,1,0,0,0,0,1
989,8,34.74,1351.57,0,1,0,1,3,1,0
990,65,90.82,7831.47,1,2,1,1,3,0,0
991,57,63.55,4236.17,0,1,1,0,3,0,0
992,67,45.02,467.88,0,2,0,0,3,0,1
993,59,88.69,7977.69,2,2,1,1,3,1,0
994,54,94.27,5984.8,1,1,1,1,0,1,0
995,67,37.99,6720.24,2,1,1,1,1,0,0
996,51,111.44,1782.23,2,0,0,1,1,0,1
997,8,95.11,933.05,1,0,0,0,2,1,1
998,34,113.34,4169.17,1,2,1,0,2,0,0
999,35,51.71,6200.19,1,2,1,1,2,0,0
1000,32,113.93,5138.47,2,0,1,1,3,1,0
1001,46,56.85,5085.37,1,2,1,1,1,1,0
1002,16,25.4,6081.06,1,0,1,1,3,1,0
1003,68,96.3,1893.46,1,2,1,0,2,0,0
1004,37,90.35,5326.0,0,0,0,0,3,0,1
1005,54,79.79,3197.67,1,0,1,1,0,1,0
1006,14,68.99,651.05,2,2,0,0,2,1,0
1007,55,23.22,1696.93,0,2,1,1,1,0,1
1008,48,82.46,6372.63,2,2,1,1,1,0,1
1009,7,61.68,7177.85,0,1,1,1,2,1,1
1010,7,76.02,2334.29,1,1,0,0,1,1,1
1011,33,62.93,1603.85,0,2,0,0,1,1,0
1012,23,116.61,311.12,2,2,1,1,2,1,0
1013,19,80.41,7586.81,0,2,0,1,2,0,1
1014,19,94.92,5502.45,1,2,0,0,3,1,0
1015,36,113.63,7660.54,1,0,0,0,3,0,1
1016,29,79.16,6924.41,2,1,1,1,0,0,0
1017,60,21.21,2789.69,0,2,1,1,1,1,0
1018,2,23.43,990.2,2,1,1,1,2,1,0
1019,1,90.23,4042.55,2,1,0,1,0,0,1
1020,47,47.91,311.83,2,0,0,0,1,0,0
1021,69,77.94,1284.34,1,2,1,0,1,0,0
1022,20,40.23,1944.12,0,1,1,0,0,0,1
1023,11,47.02,5358.61,1,0,0,0,1,1,0
1024,2,70.46,4128.03,1,2,1,0,2,1,0
1025,67,117.56,2489.11,1,2,1,0,0,0,0
1026,12,81.63,4561.67,0,1,1,1,0,0,0
1027,20,113.61,1089.1,1,0,1,0,3,1,1
1028,5,115.94,6070.09,1,0,0,1,2,0,1
1029,37,40.81,5725.08,1,0,1,0,3,0,0
1030,38,51.12,1810.37,0,0,1,0,0,0,0
1031,9,97.0,4890.49,0,2,0,0,2,0,1
1032,53,106.68,4076.09,2,1,0,0,2,0,0
1033,44,71.92,580.45,1,1,1,1,3,0,0
